order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,ship_mode,quantity,unit_price,discount,sales,cost,profit,payment_status,order_status,calculated_sales,sales_mismatch
ORD-2024-10450,2024-06-06,2024-06-13,CUST-5094,Aditi Sen,Corporate,East,Assam,Guwahati,Technology,Machines,Basic Machines 808,Second Class,6,3270.36,0.0,19622.16,14271.27,5350.89,Paid,Completed,19622.16,False
ORD-2025-10451,2025-06-12,2025-06-19,CUST-8672,Ananya Rao,Corporate,North,Delhi,New Delhi,Furniture,Chairs,Pro Chairs 302,Standard Class,9,2278.57,0.25,15380.35,9907.37,5472.98,Paid,Completed,15380.35,False
ORD-2024-10452,2024-03-24,2024-03-26,CUST-3907,Rohan Mehta,Small Business,North,Haryana,Gurugram,Office Supplies,Paper,Classic Paper 272,Second Class,8,1917.64,0.15,13039.95,11127.82,1912.13,Paid,Cancelled,13039.95,False
ORD-2024-10453,2024-05-10,2024-05-16,CUST-8796,Diya Patel,Home Office,East,Jharkhand,Ranchi,Technology,Accessories,Smart Accessories 149,Second Class,6,2013.33,0.2,9663.98,5628.93,4035.05,Paid,Completed,9663.98,False
ORD-2025-10454,2025-05-03,2025-05-11,CUST-2317,Rohan Mehta,Small Business,West,Madhya Pradesh,Indore,Office Supplies,Labels,Elite Labels 322,Same Day,5,1483.52,0.0,7417.6,4955.86,2461.74,Paid,Completed,7417.6,False
ORD-2025-10455,2025-03-23,2025-03-28,CUST-8643,Vikram Iyer,Small Business,North,Rajasthan,Jaipur,Furniture,Furnishings,Max Furnishings 821,Standard Class,9,3298.0,0.15,25229.7,20170.43,5059.27,Paid,Completed,25229.7,False
ORD-2024-10456,2024-07-18,2024-07-22,CUST-1800,Neha Gupta,Small Business,South,Telangana,Hyderabad,Office Supplies,Art,Basic Art 556,Standard Class,4,808.77,0.0,3235.08,1848.6,1386.48,Paid,Completed,3235.08,False
ORD-2024-10457,2024-02-20,2024-02-20,CUST-7688,Neha Gupta,Corporate,North,Uttar Pradesh,Noida,Technology,Accessories,Smart Accessories 265,Same Day,5,2604.91,0.15,11070.87,6623.61,4447.26,Paid,Returned,11070.87,False
ORD-2024-10458,2024-05-04,2024-05-04,CUST-4957,Mira Das,Small Business,West,Goa,Panaji,Furniture,Tables,Elite Tables 418,Standard Class,7,2851.51,0.0,19960.57,16603.6,3356.97,Paid,Completed,19960.57,False
ORD-2024-10459,2024-02-10,2024-02-11,CUST-1263,Karan Malhotra,Corporate,North,Rajasthan,Jaipur,Technology,Phones,Pro Phones 907,Second Class,3,3183.72,0.1,8596.04,5378.16,3217.88,Paid,Completed,8596.04,False
ORD-2024-10460,2024-03-28,2024-04-04,CUST-4745,Ananya Rao,Home Office,West,Goa,Panaji,Office Supplies,Paper,Basic Paper 233,First Class,3,1150.92,0.0,3452.76,2077.96,1374.8,Paid,Completed,3452.76,False
ORD-2025-10461,2025-09-30,2025-10-06,CUST-5551,Aarav Sharma,Corporate,North,Rajasthan,Jaipur,Technology,Copiers,Eco Copiers 603,Second Class,9,1359.88,0.05,11626.97,7394.07,4232.9,Paid,Completed,11626.97,False
ORD-2025-10462,2025-05-25,2025-05-26,CUST-3659,Neha Gupta,Corporate,South,Andhra Pradesh,Vijayawada,Office Supplies,Paper,Max Paper 700,Standard Class,3,3378.15,0.15,8614.28,7052.08,1562.2,Paid,Completed,8614.28,False
ORD-2024-10463,2024-09-23,2024-09-25,CUST-6594,Aarav Sharma,Home Office,North,Delhi,New Delhi,Office Supplies,Binders,Pro Binders 404,First Class,2,1275.14,0.2,2040.22,1395.71,644.51,Paid,Completed,2040.22,False
ORD-2025-10464,2025-02-07,2025-02-08,CUST-2626,Arjun Bose,Corporate,West,Madhya Pradesh,Indore,Technology,Phones,Eco Phones 208,Standard Class,4,889.5,0.2,2846.4,2132.37,714.03,Paid,Completed,2846.4,False
ORD-2025-10465,2025-03-11,2025-03-15,CUST-7362,Arjun Bose,Corporate,East,Bihar,Patna,Office Supplies,Paper,Elite Paper 106,Same Day,3,3625.08,0.05,10331.48,7131.91,3199.57,Pending,Cancelled,10331.48,False
ORD-2024-10466,2024-01-29,2024-02-06,CUST-1748,Aarav Sharma,Small Business,West,Madhya Pradesh,Indore,Office Supplies,Labels,Eco Labels 914,Standard Class,2,1258.9,0.0,2517.8,1478.54,1039.26,Paid,Completed,2517.8,False
ORD-2024-10467,2024-01-04,2024-01-08,CUST-2725,Mira Das,Small Business,East,Bihar,Patna,Technology,Accessories,Max Accessories 486,Same Day,9,1591.96,0.2,11462.11,7105.48,4356.63,Paid,Completed,11462.11,False
ORD-2024-10468,2024-08-20,2024-08-21,CUST-9470,Aditi Sen,Corporate,East,Odisha,Bhubaneswar,Technology,Copiers,Max Copiers 867,First Class,5,4288.33,0.1,19297.49,15451.66,3845.83,Refunded,Cancelled,19297.48,False
ORD-2025-10469,2025-01-09,2025-01-07,CUST-4176,Aarav Sharma,Home Office,East,West Bengal,Kolkata,Office Supplies,Binders,Pro Binders 555,Second Class,3,2188.33,0.0,6564.99,5407.24,1157.75,Paid,Completed,6564.99,False
ORD-2024-10470,2024-01-19,2024-01-25,CUST-3448,Aditi Sen,Corporate,West,Goa,Panaji,Technology,Copiers,Pro Copiers 971,First Class,3,1041.66,0.1,2812.48,2282.12,530.36,Paid,Completed,2812.48,False
ORD-2024-10471,2024-07-28,2024-07-31,CUST-4970,Aditi Sen,Consumer,North,Rajasthan,Jaipur,Furniture,Tables,Pro Tables 833,Same Day,2,4424.78,0.2,7079.65,4465.91,2613.74,Paid,Completed,7079.65,False
ORD-2024-10472,2024-02-11,2024-02-15,CUST-6147,Kabir Singh,Consumer,South,Telangana,Hyderabad,Office Supplies,Binders,Prime Binders 497,Standard Class,3,3019.14,0.25,6793.07,4985.22,1807.85,Paid,Completed,6793.06,False
ORD-2024-10473,2024-03-02,2024-03-07,CUST-7208,Rohan Mehta,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Storage,Pro Storage 756,Standard Class,7,263.46,0.0,1844.22,1094.21,750.01,Paid,Completed,1844.22,False
ORD-2024-10474,2024-11-13,2024-11-13,CUST-2794,Priya Menon,Consumer,West,Goa,Panaji,Technology,Copiers,Max Copiers 829,Standard Class,6,191.45,0.2,918.96,554.18,364.78,Paid,Completed,918.96,False
ORD-2024-10475,2024-06-03,2024-06-10,CUST-6249,Diya Patel,Corporate,North,Punjab,Ludhiana,Furniture,Furnishings,Prime Furnishings 827,Standard Class,3,1633.57,0.0,4900.71,2713.9,2186.81,Paid,Completed,4900.71,False
ORD-2025-10476,2025-03-01,2025-03-08,CUST-5712,Vikram Iyer,Consumer,East,West Bengal,Kolkata,Furniture,Chairs,Eco Chairs 365,Same Day,8,3378.82,0.25,20272.92,15873.38,4399.54,Pending,Returned,20272.92,False
ORD-2024-10477,2024-05-07,2024-05-14,CUST-3004,Sneha Kapoor,Small Business,North,Rajasthan,Jaipur,Office Supplies,Storage,Classic Storage 545,First Class,3,383.58,0.1,1035.67,595.42,440.25,Paid,Completed,1035.67,False
ORD-2025-10478,2025-08-23,2025-08-28,CUST-6920,Vikram Iyer,Corporate,West,Gujarat,Ahmedabad,Furniture,Chairs,Pro Chairs 186,Standard Class,6,2193.23,0.1,11843.44,9356.88,2486.56,Paid,Cancelled,11843.44,False
ORD-2024-10479,2024-06-09,2024-06-13,CUST-4838,Mira Das,Home Office,North,Uttar Pradesh,Noida,Technology,Machines,Classic Machines 561,Same Day,7,4079.71,0.1,25702.17,14571.48,11130.69,Refunded,Returned,25702.17,False
ORD-2024-10480,2024-02-23,2024-02-20,CUST-7520,Arjun Bose,Corporate,East,Odisha,Bhubaneswar,Furniture,Chairs,Max Chairs 594,Second Class,1,2202.55,0.0,1651.91,1034.57,617.34,Paid,Completed,2202.55,True
ORD-2025-10481,2025-01-05,2025-01-09,CUST-9947,Neha Gupta,Small Business,South,Tamil Nadu,Chennai,Office Supplies,Storage,Eco Storage 923,Unknown,5,905.16,0.0,4525.8,2714.51,1811.29,Paid,Completed,4525.8,False
ORD-2025-10482,2025-06-05,2025-06-13,CUST-4403,Isha Nair,Consumer,North,Uttar Pradesh,Noida,Technology,Machines,Classic Machines 287,Same Day,4,2793.88,0.0,10616.74,6353.59,4263.15,Paid,Completed,11175.52,True
ORD-2024-10483,2024-07-22,2024-07-22,CUST-3583,Priya Menon,Consumer,South,Karnataka,Bengaluru,Technology,Accessories,Basic Accessories 518,Second Class,3,1286.22,0.25,2893.99,1856.03,1037.96,Paid,Completed,2894.0,False
ORD-2024-10484,2024-12-25,2024-12-25,CUST-9432,Mira Das,Corporate,East,Bihar,Patna,Technology,Copiers,Pro Copiers 984,Standard Class,1,829.66,0.15,705.21,438.32,266.89,Paid,Completed,705.21,False
ORD-2024-10485,2024-12-28,2024-12-31,CUST-1801,Mira Das,Small Business,South,Andhra Pradesh,Vijayawada,Furniture,Furnishings,Max Furnishings 297,First Class,6,3641.22,0.25,16385.49,13679.24,2706.25,Paid,Completed,16385.49,False
ORD-2025-10486,2025-01-22,2025-01-23,CUST-1594,Rahul Verma,Corporate,West,Goa,Panaji,Furniture,Bookcases,Elite Bookcases 802,Standard Class,4,2555.19,0.25,7665.57,5595.6,2069.97,Paid,Completed,7665.57,False
ORD-2025-10487,2025-06-22,2025-06-26,CUST-8132,Rahul Verma,Corporate,West,Goa,Panaji,Furniture,Tables,Pro Tables 257,Standard Class,3,1946.18,0.2,4670.83,3166.49,1504.34,Paid,Completed,4670.83,False
ORD-2025-10488,2025-06-10,2025-06-17,CUST-7685,Rahul Verma,Corporate,South,Telangana,Hyderabad,Furniture,Furnishings,Prime Furnishings 299,Standard Class,5,1231.1,0.0,6155.5,4282.09,1873.41,Refunded,Returned,6155.5,False
ORD-2024-10489,2024-10-14,2024-10-20,CUST-2183,Aditi Sen,Small Business,North,Rajasthan,Jaipur,Furniture,Tables,Eco Tables 487,Same Day,7,1547.6,0.2,8666.56,5967.44,2699.12,Paid,Completed,8666.56,False
ORD-2024-10490,2024-02-07,2024-02-12,CUST-1636,Arjun Bose,Home Office,East,West Bengal,Kolkata,Technology,Accessories,Prime Accessories 960,Second Class,1,452.19,0.2,361.75,262.53,99.22,Paid,Completed,361.75,False
ORD-2024-10491,2024-09-16,2024-09-19,CUST-1350,Aditi Sen,Consumer,West,Rajasthan,Udaipur,Office Supplies,Binders,Smart Binders 191,First Class,7,406.42,0.15,2418.2,1613.82,804.38,Paid,Completed,2418.2,False
ORD-2025-10492,2025-04-29,2025-04-30,CUST-4101,Mira Das,Corporate,South,Kerala,Kochi,Technology,Accessories,Prime Accessories 118,Standard Class,4,606.58,0.2,1941.06,1207.42,733.64,Paid,Completed,1941.06,False
ORD-2025-10493,2025-06-28,2025-07-02,CUST-4679,Ananya Rao,Corporate,South,Andhra Pradesh,Vijayawada,Office Supplies,Storage,Elite Storage 331,Second Class,2,2725.44,0.25,4088.16,3205.68,882.48,Paid,Completed,4088.16,False
ORD-2025-10494,2025-02-13,2025-02-13,CUST-3765,Kabir Singh,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Paper,Prime Paper 996,Second Class,7,2296.7,0.05,15273.05,11088.76,4184.29,Paid,Completed,15273.05,False
ORD-2024-10495,2024-11-14,2024-11-22,CUST-9056,Isha Nair,Consumer,West,Madhya Pradesh,Indore,Technology,Phones,Smart Phones 125,Standard Class,3,671.68,0.0,1712.78,1569.38,360.66,Failed,Cancelled,2015.04,True
ORD-2024-10496,2024-05-09,2024-05-15,CUST-9801,Mira Das,Small Business,East,Assam,Guwahati,Technology,Phones,Eco Phones 220,Second Class,4,995.98,0.05,3784.72,2419.24,1365.48,Refunded,Returned,3784.72,False
ORD-2025-10497,2025-07-04,2025-07-06,CUST-2038,Kabir Singh,Small Business,East,Jharkhand,Ranchi,Furniture,Chairs,Eco Chairs 795,Second Class,2,3686.42,0.1,6635.56,3652.91,2982.65,Paid,Completed,6635.56,False
ORD-2024-10498,2024-08-29,2024-08-29,CUST-1567,Sneha Kapoor,Small Business,North,Uttar Pradesh,Noida,Technology,Accessories,Smart Accessories 896,Second Class,1,3106.88,0.2,2485.5,2028.43,457.07,Paid,Cancelled,2485.5,False
ORD-2025-10499,2025-09-07,2025-09-10,CUST-1190,Karan Malhotra,Consumer,North,Punjab,Ludhiana,Furniture,Chairs,Basic Chairs 255,Same Day,2,447.55,0.05,850.35,600.98,249.37,Refunded,Cancelled,850.34,False
ORD-2024-10500,2024-12-22,2024-12-26,CUST-5604,Rahul Verma,Home Office,North,Uttar Pradesh,Noida,Furniture,Chairs,Eco Chairs 210,Standard Class,9,1110.87,0.0,7498.37,6059.07,1439.3,Paid,Cancelled,9997.83,True
ORD-2024-10501,2024-05-17,2024-05-22,CUST-7661,Sneha Kapoor,Consumer,South,Kerala,Kochi,Technology,Phones,Prime Phones 533,Same Day,9,3795.99,0.0,34163.91,28577.15,5586.76,Paid,Completed,34163.91,False
ORD-2024-10502,2024-08-11,2024-08-17,CUST-3710,Neha Gupta,Consumer,East,Jharkhand,Ranchi,Office Supplies,Art,Elite Art 325,Second Class,6,3497.54,0.15,17837.45,13627.02,4210.43,Paid,Completed,17837.45,False
ORD-2024-10503,2024-04-01,2024-04-09,CUST-1534,Priya Menon,Small Business,East,Odisha,Bhubaneswar,Technology,Copiers,Prime Copiers 557,Second Class,6,826.93,0.1,4465.42,3377.1,1088.32,Paid,Completed,4465.42,False
ORD-2024-10504,2024-09-28,2024-10-05,CUST-7422,Aarav Sharma,Consumer,South,Tamil Nadu,Chennai,Technology,Phones,Smart Phones 674,Standard Class,7,1681.6,0.1,10594.08,7160.31,3433.77,Paid,Completed,10594.08,False
ORD-2025-10505,2025-02-12,2025-02-17,CUST-9693,Arjun Bose,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Art,Elite Art 553,Standard Class,4,4328.12,0.0,17312.48,14424.22,2888.26,Paid,Completed,17312.48,False
ORD-2024-10506,2024-11-09,2024-11-14,CUST-5458,Neha Gupta,Corporate,West,Madhya Pradesh,Indore,Office Supplies,Art,Classic Art 339,First Class,9,2438.29,0.2,17555.69,13293.2,4262.49,Paid,Cancelled,17555.69,False
ORD-2024-10507,2024-12-15,2024-12-15,CUST-3011,Aarav Sharma,Small Business,North,Punjab,Ludhiana,Furniture,Furnishings,Smart Furnishings 352,First Class,2,669.8,0.1,1205.64,842.07,363.57,Refunded,Returned,1205.64,False
ORD-2025-10508,2025-04-15,2025-04-22,CUST-1826,Isha Nair,Small Business,North,Haryana,Gurugram,Office Supplies,Binders,Classic Binders 602,Same Day,4,2990.42,0.25,8971.26,6814.35,2156.91,Paid,Completed,8971.26,False
ORD-2024-10509,2024-03-31,2024-04-07,CUST-3333,Isha Nair,Small Business,North,Haryana,Gurugram,Technology,Machines,Smart Machines 853,Second Class,4,1831.0,0.0,7324.0,4179.63,3144.37,Paid,Completed,7324.0,False
ORD-2025-10510,2025-05-12,2025-05-14,CUST-7901,Neha Gupta,Consumer,West,Gujarat,Ahmedabad,Technology,Machines,Classic Machines 599,Same Day,8,3631.44,0.2,23241.22,17220.9,6020.32,Paid,Completed,23241.22,False
ORD-2024-10511,2024-10-18,2024-10-21,CUST-9759,Aarav  Sharma,Consumer,South,Karnataka,Bengaluru,Office Supplies,Storage,Pro Storage 373,Second Class,2,4238.51,0.0,8477.02,6884.96,1592.06,Paid,Completed,8477.02,False
ORD-2024-10512,2024-10-23,2024-10-26,CUST-7232,Sneha Kapoor,Consumer,West,Madhya Pradesh,Indore,Furniture,Bookcases,Smart Bookcases 920,Standard Class,9,544.27,0.25,3673.82,2088.15,1585.67,Paid,Completed,3673.82,False
ORD-2025-10513,2025-03-02,2025-03-03,CUST-9943,Isha Nair,Corporate,South,Kerala,Kochi,Office Supplies,Labels,Pro Labels 849,Second Class,2,4031.45,0.25,6047.17,3368.79,2678.38,Paid,Completed,6047.17,False
ORD-2025-10514,2025-06-27,2025-07-02,CUST-8993,Aarav Sharma,Corporate,South,Kerala,Kochi,Technology,Accessories,Prime Accessories 849,First Class,6,1099.49,0.1,6212.38,4088.46,1848.79,Paid,Completed,5937.25,True
ORD-2024-10515,2024-11-18,2024-11-22,CUST-7729,Karan Malhotra,Home Office,South,Kerala,Kochi,Technology,Accessories,Smart Accessories 388,Standard Class,6,3872.94,0.1,20913.88,11684.68,9229.2,Paid,Completed,20913.88,False
ORD-2025-10516,2025-04-11,2025-04-11,CUST-9986,Rahul Verma,Corporate,North,Delhi,New Delhi,Office Supplies,Paper,Classic Paper 752,Standard Class,1,4458.49,0.0,3566.79,2083.41,1483.38,Paid,Completed,4458.49,True
ORD-2024-10517,2024-09-28,2024-10-04,CUST-2731,Kabir Singh,Home Office,North,Delhi,New Delhi,Technology,Copiers,Classic Copiers 143,Standard Class,1,2233.18,0.0,2233.18,1585.82,647.36,Failed,Returned,2233.18,False
ORD-2025-10518,2025-05-25,2025-05-27,CUST-4235,Rahul Verma,Consumer,East,Odisha,Bhubaneswar,Furniture,Furnishings,Basic Furnishings 386,Second Class,7,2123.28,0.2,11890.37,9234.53,2655.84,Refunded,Returned,11890.37,False
ORD-2025-10519,2025-04-30,2025-04-26,CUST-3377,Diya Patel,Corporate,East,Odisha,Bhubaneswar,Furniture,Tables,Classic Tables 592,First Class,7,1604.13,0.25,8421.68,6534.47,1887.21,Paid,Cancelled,8421.68,False
ORD-2025-10520,2025-07-03,2025-07-07,CUST-3258,Priya Menon,Consumer,North,Uttar Pradesh,Noida,Furniture,Tables,Pro Tables 412,Standard Class,4,4365.21,0.2,13968.67,8857.58,5111.09,Pending,Cancelled,13968.67,False
ORD-2024-10521,2024-07-16,2024-07-23,CUST-2155,Aarav Sharma,Home Office,South,Karnataka,Bengaluru,Technology,Machines,Prime Machines 393,Same Day,1,1695.91,0.05,1611.11,895.15,715.96,Paid,Completed,1611.11,False
ORD-2025-10522,2025-03-25,2025-04-01,CUST-8012,Diya Patel,Consumer,North,Punjab,Ludhiana,Office Supplies,Labels,Classic Labels 776,Second Class,6,2192.11,0.05,12495.03,9184.52,3310.51,Paid,Completed,12495.03,False
ORD-2025-10523,2025-02-28,2025-03-08,CUST-2917,Neha Gupta,Small Business,East,Jharkhand,Ranchi,Technology,Phones,Max Phones 612,First Class,9,3670.54,0.0,33034.86,24539.83,8495.03,Paid,Completed,33034.86,False
ORD-2024-10524,2024-04-02,2024-04-03,CUST-4653,Kabir Singh,Home Office,West,Goa,Panaji,Office Supplies,Paper,Basic Paper 315,Second Class,2,2902.63,0.0,5805.26,4654.36,1150.9,Paid,Returned,5805.26,False
ORD-2024-10525,2024-11-30,2024-12-01,CUST-3311,Ananya Rao,Corporate,West,Gujarat,Ahmedabad,Furniture,Chairs,Basic Chairs 333,First Class,9,4207.36,0.1,34079.62,21871.39,12208.23,Paid,Completed,34079.62,False
ORD-2024-10526,2024-10-17,2024-10-17,CUST-2924,Priya Menon,Home Office,East,West Bengal,Kolkata,Furniture,Chairs,Prime Chairs 215,Standard Class,5,2524.4,0.1,11359.8,7062.44,4297.36,Paid,Completed,11359.8,False
ORD-2025-10527,2025-07-18,2025-07-21,CUST-7198,Priya Menon,Consumer,East,Odisha,Bhubaneswar,Furniture,Tables,Elite Tables 815,Second Class,4,284.04,0.0,908.93,572.08,336.85,Paid,Completed,1136.16,True
ORD-2025-10528,2025-10-01,2025-10-05,CUST-3419,Aditi Sen,Home Office,North,Haryana,Gurugram,Office Supplies,Paper,Basic Paper 388,First Class,5,3247.56,0.15,13802.13,10075.93,3726.2,Paid,Completed,13802.13,False
ORD-2024-10529,2024-10-07,2024-10-09,CUST-2390,Diya Patel,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Binders,Eco Binders 855,Standard Class,9,3457.09,0.05,29558.12,21302.13,8255.99,Pending,Returned,29558.12,False
ORD-2024-10530,2024-02-06,2024-02-08,CUST-3362,Karan Malhotra,Consumer,East,Jharkhand,Ranchi,Furniture,Bookcases,Classic Bookcases 947,Second Class,9,1822.25,0.0,16400.25,12146.96,4253.29,Paid,Completed,16400.25,False
ORD-2025-10531,2025-05-30,2025-06-01,CUST-8177,Rahul Verma,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Binders,Eco Binders 352,Standard Class,9,1994.51,0.05,17053.06,10742.38,6310.68,Paid,Completed,17053.06,False
ORD-2024-10532,2024-08-01,2024-08-08,CUST-6357,Diya Patel,Small Business,West,Maharashtra,Mumbai,Office Supplies,Storage,Pro Storage 364,Unknown,1,442.97,0.1,398.67,311.66,87.01,Paid,Completed,398.67,False
ORD-2025-10533,2025-10-05,2025-10-10,CUST-7690,Priya Menon,Corporate,East,Assam,Guwahati,Furniture,Tables,Classic Tables 213,Second Class,9,2089.14,0.05,17862.15,9892.21,7969.94,Failed,Cancelled,17862.15,False
ORD-2024-10534,2024-08-25,2024-09-01,CUST-4487,Isha Nair,Home Office,North,Rajasthan,Jaipur,Furniture,Tables,Smart Tables 659,Same Day,6,481.3,0.25,2165.85,2124.48,430.45,Paid,Completed,2165.85,False
ORD-2025-10535,2025-04-27,2025-05-05,CUST-8204,Rohan Mehta,Home Office,East,Bihar,Patna,Technology,Accessories,Classic Accessories 325,Second Class,4,3963.39,0.1,14268.2,11705.3,2562.9,Pending,Returned,14268.2,False
ORD-2024-10536,2024-05-19,2024-05-21,CUST-1729,Diya Patel,Small Business,West,Maharashtra,Mumbai,Technology,Copiers,Eco Copiers 243,First Class,3,4000.98,0.2,9602.35,7387.57,2214.78,Paid,Completed,9602.35,False
ORD-2025-10537,2025-04-10,2025-04-17,CUST-4269,Ananya Rao,Small Business,West,Rajasthan,Udaipur,Furniture,Chairs,Elite Chairs 777,First Class,7,3788.9,0.25,19891.72,12295.76,7595.96,Failed,Cancelled,19891.72,False
ORD-2024-10538,2024-01-22,2024-01-30,CUST-1370,Ananya Rao,Small Business,North,Haryana,Gurugram,Office Supplies,Art,Classic Art 772,Same Day,3,676.37,0.05,1927.65,1460.6,467.05,Failed,Cancelled,1927.65,False
ORD-2024-10539,2024-09-25,2024-10-01,CUST-5381,Diya Patel,Small Business,East,Jharkhand,Ranchi,Furniture,Tables,Elite Tables 888,Second Class,9,3908.6,0.15,29900.79,24650.67,5250.12,Paid,Completed,29900.79,False
ORD-2025-10540,2025-07-04,2025-07-04,CUST-3694,mira das,Small Business,South,Tamil Nadu,Chennai,Furniture,Chairs,Classic Chairs 666,Standard Class,3,705.35,0.1,1904.45,1316.54,587.91,Paid,Cancelled,1904.45,False
ORD-2024-10541,2024-02-26,2024-02-23,CUST-7563,Kabir Singh,Consumer,West,Gujarat,Ahmedabad,Furniture,Furnishings,Basic Furnishings 350,Standard Class,7,3852.07,0.2,21571.59,17118.07,4453.52,Paid,Completed,21571.59,False
ORD-2025-10542,2025-07-08,2025-07-09,CUST-4188,Sneha Kapoor,Consumer,West,Maharashtra,Mumbai,Technology,Copiers,Elite Copiers 831,Same Day,3,2880.56,0.0,8641.68,5747.09,2894.59,Paid,Returned,8641.68,False
ORD-2024-10543,2024-09-17,2024-09-23,CUST-9376,Rahul Verma,Home Office,South,Kerala,Kochi,Furniture,Bookcases,Eco Bookcases 759,Second Class,3,4067.62,0.2,9988.53,8368.24,1394.05,Paid,Cancelled,9762.29,True
ORD-2024-10544,2024-07-14,2024-07-20,CUST-9094,Mira Das,Consumer,East,Bihar,Patna,Technology,Copiers,Max Copiers 440,Same Day,1,492.67,0.15,418.77,313.72,105.05,Paid,Completed,418.77,False
ORD-2025-10545,2025-01-29,2025-02-05,CUST-2366,Ananya Rao,Consumer,South,Kerala,Kochi,Office Supplies,Art,Smart Art 201,Same Day,8,3643.62,0.25,21861.72,18464.34,3397.38,Paid,Cancelled,21861.72,False
ORD-2024-10546,2024-05-27,2024-05-30,CUST-7168,Kabir Singh,Small Business,East,Jharkhand,Ranchi,Office Supplies,Storage,Classic Storage 755,Same Day,7,2900.86,0.15,17260.12,13513.51,3746.61,Paid,Completed,17260.12,False
ORD-2025-10547,2025-08-14,2025-08-22,CUST-8157,Arjun Bose,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Paper,Prime Paper 143,First Class,5,2567.37,0.15,10911.32,6966.44,4395.17,Paid,Completed,10911.32,False
ORD-2024-10548,2024-05-16,2024-05-23,CUST-9146,Neha Gupta,Small Business,North,Uttar Pradesh,Noida,Technology,Copiers,Max Copiers 607,Standard Class,9,3722.09,0.1,30148.93,25155.07,4993.86,Paid,Completed,30148.93,False
ORD-2024-10549,2024-05-29,2024-05-29,CUST-5129,Rohan Mehta,Corporate,East,Bihar,Patna,Furniture,Bookcases,Prime Bookcases 402,Same Day,1,1072.01,0.0,1072.01,852.62,219.39,Pending,Cancelled,1072.01,False
ORD-2025-10550,2025-10-11,2025-10-13,CUST-6028,Mira Das,Corporate,South,Telangana,Hyderabad,Office Supplies,Art,Pro Art 287,Second Class,3,3804.27,0.1,10271.53,8272.24,1999.29,Paid,Completed,10271.53,False
ORD-2024-10551,2024-08-02,2024-08-10,CUST-8687,Mira Das,Home Office,East,Odisha,Bhubaneswar,Technology,Accessories,Max Accessories 591,Standard Class,6,2126.44,0.2,10206.91,6764.53,3442.38,Paid,Completed,10206.91,False
ORD-2024-10552,2024-02-27,2024-02-27,CUST-8172,Sneha Kapoor,Consumer,East,Jharkhand,Ranchi,Furniture,Chairs,Elite Chairs 314,Second Class,3,3148.09,0.15,8027.63,5496.09,2531.54,Paid,Completed,8027.63,False
ORD-2025-10553,2025-01-24,2025-01-30,CUST-8861,Ananya Rao,Corporate,East,West Bengal,Kolkata,Technology,Copiers,Pro Copiers 246,Standard Class,8,312.53,0.0,1875.18,1579.17,296.01,Paid,Completed,2500.24,True
ORD-2025-10554,2025-04-25,2025-04-28,CUST-9241,Aarav Sharma,Small Business,West,Gujarat,Ahmedabad,Office Supplies,Storage,Pro Storage 128,First Class,9,1294.11,0.25,8735.24,6620.07,2115.17,Paid,Completed,8735.24,False
ORD-2024-10555,2024-10-12,2024-10-17,CUST-2126,Arjun Bose,Consumer,East,Jharkhand,Ranchi,Furniture,Furnishings,Prime Furnishings 892,Standard Class,4,1071.22,0.05,4070.64,2831.62,1239.02,Paid,Completed,4070.64,False
ORD-2025-10556,2025-02-04,2025-02-10,CUST-7513,Ananya Rao,Small Business,South,Telangana,Hyderabad,Office Supplies,Storage,Prime Storage 689,Standard Class,6,1042.8,0.05,5943.96,3604.14,2339.82,Paid,Completed,5943.96,False
ORD-2024-10557,2024-06-23,2024-06-29,CUST-1992,Neha Gupta,Consumer,North,Haryana,Gurugram,Furniture,Tables,Classic Tables 769,First Class,1,4426.66,0.0,4426.66,3035.2,1816.23,Paid,Returned,4426.66,False
ORD-2024-10558,2024-05-08,2024-05-14,CUST-8848,Vikram Iyer,Home Office,North,Haryana,Gurugram,Technology,Phones,Prime Phones 503,First Class,9,3769.46,0.05,32228.88,24971.36,7257.52,Paid,Cancelled,32228.88,False
ORD-2025-10559,2025-09-04,2025-09-04,CUST-9368,Aditi Sen,Corporate,North,Punjab,Ludhiana,Technology,Machines,Basic Machines 136,First Class,8,3079.95,0.2,19711.68,14461.8,5249.88,Paid,Completed,19711.68,False
ORD-2025-10560,2025-09-30,2025-10-07,CUST-6797,Diya Patel,Corporate,East,Bihar,Patna,Technology,Copiers,Basic Copiers 512,Second Class,5,3277.82,0.1,14750.19,9482.58,5267.61,Paid,Returned,14750.19,False
ORD-2024-10561,2024-01-16,2024-01-22,CUST-9333,Arjun Bose,Consumer,West,Goa,Panaji,Office Supplies,Storage,Smart Storage 767,Standard Class,4,282.53,0.0,1130.12,848.62,281.5,Paid,Cancelled,1130.12,False
